LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value
BEL,HOUSECOST,NOMINAL,IDX2015,A,1971,7.676965801
BEL,HOUSECOST,NOMINAL,IDX2015,A,1972,8.350879682
BEL,HOUSECOST,NOMINAL,IDX2015,A,1973,9.523478733
BEL,HOUSECOST,NOMINAL,IDX2015,A,1974,10.95511279
BEL,HOUSECOST,NOMINAL,IDX2015,A,1975,12.64854182
BEL,HOUSECOST,NOMINAL,IDX2015,A,1976,15.3269058
BEL,HOUSECOST,NOMINAL,IDX2015,A,1977,17.8459959
BEL,HOUSECOST,NOMINAL,IDX2015,A,1978,19.93120203
BEL,HOUSECOST,NOMINAL,IDX2015,A,1979,21.60998519
BEL,HOUSECOST,NOMINAL,IDX2015,A,1980,21.77841273
BEL,HOUSECOST,NOMINAL,IDX2015,A,1981,20.59758924
BEL,HOUSECOST,NOMINAL,IDX2015,A,1982,19.84515753
BEL,HOUSECOST,NOMINAL,IDX2015,A,1983,19.52294833
BEL,HOUSECOST,NOMINAL,IDX2015,A,1984,19.91838689
BEL,HOUSECOST,NOMINAL,IDX2015,A,1985,20.21130435
BEL,HOUSECOST,NOMINAL,IDX2015,A,1986,21.15596314
BEL,HOUSECOST,NOMINAL,IDX2015,A,1987,22.50887563
BEL,HOUSECOST,NOMINAL,IDX2015,A,1988,24.32130238
BEL,HOUSECOST,NOMINAL,IDX2015,A,1989,27.69351457
BEL,HOUSECOST,NOMINAL,IDX2015,A,1990,30.62635058
BEL,HOUSECOST,NOMINAL,IDX2015,A,1991,31.92983325
BEL,HOUSECOST,NOMINAL,IDX2015,A,1992,34.05714627
BEL,HOUSECOST,NOMINAL,IDX2015,A,1993,35.86774228
BEL,HOUSECOST,NOMINAL,IDX2015,A,1994,38.16531356
BEL,HOUSECOST,NOMINAL,IDX2015,A,1995,39.88986508
BEL,HOUSECOST,NOMINAL,IDX2015,A,1996,40.7558023
BEL,HOUSECOST,NOMINAL,IDX2015,A,1997,41.73707577
BEL,HOUSECOST,NOMINAL,IDX2015,A,1998,44.386148
BEL,HOUSECOST,NOMINAL,IDX2015,A,1999,47.54050284
BEL,HOUSECOST,NOMINAL,IDX2015,A,2000,50.11451497
BEL,HOUSECOST,NOMINAL,IDX2015,A,2001,52.54206837
BEL,HOUSECOST,NOMINAL,IDX2015,A,2002,55.90512689
BEL,HOUSECOST,NOMINAL,IDX2015,A,2003,59.76065288
BEL,HOUSECOST,NOMINAL,IDX2015,A,2004,64.95261476
BEL,HOUSECOST,NOMINAL,IDX2015,A,2005,72.53625
BEL,HOUSECOST,NOMINAL,IDX2015,A,2006,79.61525
BEL,HOUSECOST,NOMINAL,IDX2015,A,2007,85.81875
BEL,HOUSECOST,NOMINAL,IDX2015,A,2008,89.60525
BEL,HOUSECOST,NOMINAL,IDX2015,A,2009,89.183
BEL,HOUSECOST,NOMINAL,IDX2015,A,2010,91.9775
BEL,HOUSECOST,NOMINAL,IDX2015,A,2011,95.67575
BEL,HOUSECOST,NOMINAL,IDX2015,A,2012,97.8135
BEL,HOUSECOST,NOMINAL,IDX2015,A,2013,98.962
BEL,HOUSECOST,NOMINAL,IDX2015,A,2014,98.417
BEL,HOUSECOST,NOMINAL,IDX2015,A,2015,100
BEL,HOUSECOST,NOMINAL,IDX2015,A,2016,102.6405
BEL,HOUSECOST,NOMINAL,IDX2015,A,2017,106.37275
BEL,HOUSECOST,NOMINAL,IDX2015,A,2018,109.41525
BEL,HOUSECOST,NOMINAL,IDX2015,A,2019,113.77875
BEL,HOUSECOST,NOMINAL,IDX2015,A,2020,118.59525
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1970,74.46112442
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1971,67.2109835
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1972,65.08863568
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1973,65.86485173
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1974,64.71773588
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1975,66.57601673
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1976,69.71050695
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1977,76.41704807
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1978,79.69304484
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1979,81.13993277
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1980,73.52523457
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1981,64.46938961
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1982,58.93673294
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1983,54.89328774
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1984,53.33803743
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1985,51.41289192
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1986,50.72510305
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1987,53.22574206
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1988,55.24320984
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1989,58.84768371
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1990,60.06758349
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1991,58.87830743
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1992,59.93708937
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1993,61.27734723
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1994,62.6356818
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1995,60.92332347
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1996,62.20163066
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1997,62.55836511
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1998,64.57263271
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,1999,67.30782603
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,2000,67.85207157
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,2001,67.98321069
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,2002,71.85102575
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,2003,76.09565527
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,2004,81.32071906
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,2005,87.9032335
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,2006,92.11275783
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,2007,95.06283381
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,2008,94.98032719
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,2009,95.14563062
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,2010,97.98802549
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,2011,100.2283204
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,2012,100.3123771
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,2013,100.6691018
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,2014,99.38362367
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,2015,100
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,2016,100.1007871
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,2017,100.1948949
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,2018,100.3547067
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,2019,100.6602903
BEL,HOUSECOST,PRICEINCOME,IDX2015,A,2020,103.3725268
BEL,HOUSECOST,PRICERENT,IDX2015,A,1977,66.55961016
BEL,HOUSECOST,PRICERENT,IDX2015,A,1978,69.35408414
BEL,HOUSECOST,PRICERENT,IDX2015,A,1979,70.97116002
BEL,HOUSECOST,PRICERENT,IDX2015,A,1980,66.59814799
BEL,HOUSECOST,PRICERENT,IDX2015,A,1981,57.10242698
BEL,HOUSECOST,PRICERENT,IDX2015,A,1982,50.85929584
BEL,HOUSECOST,PRICERENT,IDX2015,A,1983,45.90122727
BEL,HOUSECOST,PRICERENT,IDX2015,A,1984,44.52865948
BEL,HOUSECOST,PRICERENT,IDX2015,A,1985,43.04346198
BEL,HOUSECOST,PRICERENT,IDX2015,A,1986,43.42369238
BEL,HOUSECOST,PRICERENT,IDX2015,A,1987,44.3125558
BEL,HOUSECOST,PRICERENT,IDX2015,A,1988,46.19051674
BEL,HOUSECOST,PRICERENT,IDX2015,A,1989,50.71647149
BEL,HOUSECOST,PRICERENT,IDX2015,A,1990,54.35684842
BEL,HOUSECOST,PRICERENT,IDX2015,A,1991,55.01659915
BEL,HOUSECOST,PRICERENT,IDX2015,A,1992,55.42697349
BEL,HOUSECOST,PRICERENT,IDX2015,A,1993,55.43968049
BEL,HOUSECOST,PRICERENT,IDX2015,A,1994,56.42446522
BEL,HOUSECOST,PRICERENT,IDX2015,A,1995,57.32394282
BEL,HOUSECOST,PRICERENT,IDX2015,A,1996,57.15397904
BEL,HOUSECOST,PRICERENT,IDX2015,A,1997,57.55699591
BEL,HOUSECOST,PRICERENT,IDX2015,A,1998,60.50548113
BEL,HOUSECOST,PRICERENT,IDX2015,A,1999,63.87047389
BEL,HOUSECOST,PRICERENT,IDX2015,A,2000,66.33976169
BEL,HOUSECOST,PRICERENT,IDX2015,A,2001,68.23517083
BEL,HOUSECOST,PRICERENT,IDX2015,A,2002,70.80413268
BEL,HOUSECOST,PRICERENT,IDX2015,A,2003,74.05327767
BEL,HOUSECOST,PRICERENT,IDX2015,A,2004,78.97890695
BEL,HOUSECOST,PRICERENT,IDX2015,A,2005,86.47754318
BEL,HOUSECOST,PRICERENT,IDX2015,A,2006,91.7231761
BEL,HOUSECOST,PRICERENT,IDX2015,A,2007,96.98238818
BEL,HOUSECOST,PRICERENT,IDX2015,A,2008,99.30962259
BEL,HOUSECOST,PRICERENT,IDX2015,A,2009,96.82882655
BEL,HOUSECOST,PRICERENT,IDX2015,A,2010,98.69569448
BEL,HOUSECOST,PRICERENT,IDX2015,A,2011,101.4792502
BEL,HOUSECOST,PRICERENT,IDX2015,A,2012,102.1746438
BEL,HOUSECOST,PRICERENT,IDX2015,A,2013,102.0316265
BEL,HOUSECOST,PRICERENT,IDX2015,A,2014,99.38434541
BEL,HOUSECOST,PRICERENT,IDX2015,A,2015,100
BEL,HOUSECOST,PRICERENT,IDX2015,A,2016,101.6840796
BEL,HOUSECOST,PRICERENT,IDX2015,A,2017,104.2566163
BEL,HOUSECOST,PRICERENT,IDX2015,A,2018,106.1467301
BEL,HOUSECOST,PRICERENT,IDX2015,A,2019,109.2026887
BEL,HOUSECOST,PRICERENT,IDX2015,A,2020,110.8490994
BEL,HOUSECOST,REAL,IDX2015,A,1970,37.69953424
BEL,HOUSECOST,REAL,IDX2015,A,1971,35.5198879
BEL,HOUSECOST,REAL,IDX2015,A,1972,36.57816426
BEL,HOUSECOST,REAL,IDX2015,A,1973,39.40340312
BEL,HOUSECOST,REAL,IDX2015,A,1974,40.18274292
BEL,HOUSECOST,REAL,IDX2015,A,1975,41.26787468
BEL,HOUSECOST,REAL,IDX2015,A,1976,46.37992622
BEL,HOUSECOST,REAL,IDX2015,A,1977,50.39130437
BEL,HOUSECOST,REAL,IDX2015,A,1978,53.99080686
BEL,HOUSECOST,REAL,IDX2015,A,1979,56.36003438
BEL,HOUSECOST,REAL,IDX2015,A,1980,51.32521424
BEL,HOUSECOST,REAL,IDX2015,A,1981,45.1866738
BEL,HOUSECOST,REAL,IDX2015,A,1982,40.61436958
BEL,HOUSECOST,REAL,IDX2015,A,1983,37.31825725
BEL,HOUSECOST,REAL,IDX2015,A,1984,36.05882706
BEL,HOUSECOST,REAL,IDX2015,A,1985,34.8519817
BEL,HOUSECOST,REAL,IDX2015,A,1986,36.34206391
BEL,HOUSECOST,REAL,IDX2015,A,1987,38.03606825
BEL,HOUSECOST,REAL,IDX2015,A,1988,40.62116332
BEL,HOUSECOST,REAL,IDX2015,A,1989,44.54819585
BEL,HOUSECOST,REAL,IDX2015,A,1990,47.96039128
BEL,HOUSECOST,REAL,IDX2015,A,1991,48.63143127
BEL,HOUSECOST,REAL,IDX2015,A,1992,50.93666981
BEL,HOUSECOST,REAL,IDX2015,A,1993,52.31105543
BEL,HOUSECOST,REAL,IDX2015,A,1994,54.43404677
BEL,HOUSECOST,REAL,IDX2015,A,1995,56.02899908
BEL,HOUSECOST,REAL,IDX2015,A,1996,56.88531547
BEL,HOUSECOST,REAL,IDX2015,A,1997,57.43153532
BEL,HOUSECOST,REAL,IDX2015,A,1998,60.39888335
BEL,HOUSECOST,REAL,IDX2015,A,1999,64.44535952
BEL,HOUSECOST,REAL,IDX2015,A,2000,65.71790114
BEL,HOUSECOST,REAL,IDX2015,A,2001,67.32981256
BEL,HOUSECOST,REAL,IDX2015,A,2002,70.90167319
BEL,HOUSECOST,REAL,IDX2015,A,2003,74.67243618
BEL,HOUSECOST,REAL,IDX2015,A,2004,79.17422221
BEL,HOUSECOST,REAL,IDX2015,A,2005,85.96651444
BEL,HOUSECOST,REAL,IDX2015,A,2006,91.82366928
BEL,HOUSECOST,REAL,IDX2015,A,2007,96.4009977
BEL,HOUSECOST,REAL,IDX2015,A,2008,97.56268752
BEL,HOUSECOST,REAL,IDX2015,A,2009,97.90438677
BEL,HOUSECOST,REAL,IDX2015,A,2010,99.1094048
BEL,HOUSECOST,REAL,IDX2015,A,2011,100.2372211
BEL,HOUSECOST,REAL,IDX2015,A,2012,100.4529828
BEL,HOUSECOST,REAL,IDX2015,A,2013,100.561655
BEL,HOUSECOST,REAL,IDX2015,A,2014,99.26255258
BEL,HOUSECOST,REAL,IDX2015,A,2015,100
BEL,HOUSECOST,REAL,IDX2015,A,2016,101.1026563
BEL,HOUSECOST,REAL,IDX2015,A,2017,102.8100127
BEL,HOUSECOST,REAL,IDX2015,A,2018,103.6731552
BEL,HOUSECOST,REAL,IDX2015,A,2019,106.3633191
BEL,HOUSECOST,REAL,IDX2015,A,2020,110.182238
BEL,HOUSECOST,RENT,IDX2015,A,1977,26.79607706
BEL,HOUSECOST,RENT,IDX2015,A,1978,28.73270852
BEL,HOUSECOST,RENT,IDX2015,A,1979,30.44984006
BEL,HOUSECOST,RENT,IDX2015,A,1980,32.75167882
BEL,HOUSECOST,RENT,IDX2015,A,1981,36.09750352
BEL,HOUSECOST,RENT,IDX2015,A,1982,39.03362008
BEL,HOUSECOST,RENT,IDX2015,A,1983,42.55125181
BEL,HOUSECOST,RENT,IDX2015,A,1984,44.74093086
BEL,HOUSECOST,RENT,IDX2015,A,1985,46.95688352
BEL,HOUSECOST,RENT,IDX2015,A,1986,48.71585615
BEL,HOUSECOST,RENT,IDX2015,A,1987,50.79512631
BEL,HOUSECOST,RENT,IDX2015,A,1988,52.64442645
BEL,HOUSECOST,RENT,IDX2015,A,1989,54.59118659
BEL,HOUSECOST,RENT,IDX2015,A,1990,56.34124673
BEL,HOUSECOST,RENT,IDX2015,A,1991,58.03604185
BEL,HOUSECOST,RENT,IDX2015,A,1992,61.44999461
BEL,HOUSECOST,RENT,IDX2015,A,1993,64.69221485
BEL,HOUSECOST,RENT,IDX2015,A,1994,67.63968007
BEL,HOUSECOST,RENT,IDX2015,A,1995,69.58644022
BEL,HOUSECOST,RENT,IDX2015,A,1996,71.30804535
BEL,HOUSECOST,RENT,IDX2015,A,1997,72.50974794
BEL,HOUSECOST,RENT,IDX2015,A,1998,73.3564655
BEL,HOUSECOST,RENT,IDX2015,A,1999,74.43128308
BEL,HOUSECOST,RENT,IDX2015,A,2000,75.54151817
BEL,HOUSECOST,RENT,IDX2015,A,2001,77.00102828
BEL,HOUSECOST,RENT,IDX2015,A,2002,78.95080592
BEL,HOUSECOST,RENT,IDX2015,A,2003,80.69355855
BEL,HOUSECOST,RENT,IDX2015,A,2004,82.23293867
BEL,HOUSECOST,RENT,IDX2015,A,2005,83.86897379
BEL,HOUSECOST,RENT,IDX2015,A,2006,86.79314401
BEL,HOUSECOST,RENT,IDX2015,A,2007,88.48653914
BEL,HOUSECOST,RENT,IDX2015,A,2008,90.22924177
BEL,HOUSECOST,RENT,IDX2015,A,2009,92.10692941
BEL,HOUSECOST,RENT,IDX2015,A,2010,93.19247699
BEL,HOUSECOST,RENT,IDX2015,A,2011,94.28126207
BEL,HOUSECOST,RENT,IDX2015,A,2012,95.73539718
BEL,HOUSECOST,RENT,IDX2015,A,2013,96.99554477
BEL,HOUSECOST,RENT,IDX2015,A,2014,99.02761743
BEL,HOUSECOST,RENT,IDX2015,A,2015,100
BEL,HOUSECOST,RENT,IDX2015,A,2016,100.9408826
BEL,HOUSECOST,RENT,IDX2015,A,2017,102.0304577
BEL,HOUSECOST,RENT,IDX2015,A,2018,103.0804327
BEL,HOUSECOST,RENT,IDX2015,A,2019,104.1894578
BEL,HOUSECOST,RENT,IDX2015,A,2020,106.982933
BEL,HOUSECOST,RENT,IDX2015,A,2021,109.1532332
CAN,HOUSECOST,NOMINAL,IDX2015,A,1970,5.431383122
CAN,HOUSECOST,NOMINAL,IDX2015,A,1971,5.724224735
CAN,HOUSECOST,NOMINAL,IDX2015,A,1972,6.193876378
CAN,HOUSECOST,NOMINAL,IDX2015,A,1973,7.497850352
CAN,HOUSECOST,NOMINAL,IDX2015,A,1974,9.55879227
CAN,HOUSECOST,NOMINAL,IDX2015,A,1975,10.66938027
CAN,HOUSECOST,NOMINAL,IDX2015,A,1976,11.95677831
CAN,HOUSECOST,NOMINAL,IDX2015,A,1977,12.54246153
CAN,HOUSECOST,NOMINAL,IDX2015,A,1978,13.17787258
CAN,HOUSECOST,NOMINAL,IDX2015,A,1979,14.54815032
CAN,HOUSECOST,NOMINAL,IDX2015,A,1980,16.41078051
CAN,HOUSECOST,NOMINAL,IDX2015,A,1981,18.80387403
CAN,HOUSECOST,NOMINAL,IDX2015,A,1982,17.76597229
CAN,HOUSECOST,NOMINAL,IDX2015,A,1983,18.77468547
CAN,HOUSECOST,NOMINAL,IDX2015,A,1984,18.66983575
CAN,HOUSECOST,NOMINAL,IDX2015,A,1985,19.67496939
CAN,HOUSECOST,NOMINAL,IDX2015,A,1986,22.8821107
CAN,HOUSECOST,NOMINAL,IDX2015,A,1987,26.56533026
CAN,HOUSECOST,NOMINAL,IDX2015,A,1988,31.21134266
CAN,HOUSECOST,NOMINAL,IDX2015,A,1989,35.26045214
CAN,HOUSECOST,NOMINAL,IDX2015,A,1990,34.2707821
CAN,HOUSECOST,NOMINAL,IDX2015,A,1991,35.77516893
CAN,HOUSECOST,NOMINAL,IDX2015,A,1992,36.71497093
CAN,HOUSECOST,NOMINAL,IDX2015,A,1993,37.51013922
CAN,HOUSECOST,NOMINAL,IDX2015,A,1994,38.78208123
CAN,HOUSECOST,NOMINAL,IDX2015,A,1995,36.97697249
CAN,HOUSECOST,NOMINAL,IDX2015,A,1996,36.96754297
CAN,HOUSECOST,NOMINAL,IDX2015,A,1997,37.88492684
CAN,HOUSECOST,NOMINAL,IDX2015,A,1998,37.39418272
CAN,HOUSECOST,NOMINAL,IDX2015,A,1999,38.42494461
CAN,HOUSECOST,NOMINAL,IDX2015,A,2000,40.06742564
CAN,HOUSECOST,NOMINAL,IDX2015,A,2001,41.96167384
CAN,HOUSECOST,NOMINAL,IDX2015,A,2002,45.34398588
CAN,HOUSECOST,NOMINAL,IDX2015,A,2003,49.12528893
CAN,HOUSECOST,NOMINAL,IDX2015,A,2004,53.15883871
CAN,HOUSECOST,NOMINAL,IDX2015,A,2005,57.40722979
CAN,HOUSECOST,NOMINAL,IDX2015,A,2006,64.12245955
CAN,HOUSECOST,NOMINAL,IDX2015,A,2007,71.53208713
CAN,HOUSECOST,NOMINAL,IDX2015,A,2008,75.43711576
CAN,HOUSECOST,NOMINAL,IDX2015,A,2009,73.33378092
CAN,HOUSECOST,NOMINAL,IDX2015,A,2010,79.86294275
CAN,HOUSECOST,NOMINAL,IDX2015,A,2011,83.82935461
CAN,HOUSECOST,NOMINAL,IDX2015,A,2012,87.86434306
CAN,HOUSECOST,NOMINAL,IDX2015,A,2013,90.12497243
CAN,HOUSECOST,NOMINAL,IDX2015,A,2014,94.88409119
CAN,HOUSECOST,NOMINAL,IDX2015,A,2015,100
CAN,HOUSECOST,NOMINAL,IDX2015,A,2016,109.9479202
CAN,HOUSECOST,NOMINAL,IDX2015,A,2017,123.2589701
CAN,HOUSECOST,NOMINAL,IDX2015,A,2018,128.2430009
CAN,HOUSECOST,NOMINAL,IDX2015,A,2019,129.7440127
CAN,HOUSECOST,NOMINAL,IDX2015,A,2020,137.3584109
CAN,HOUSECOST,NOMINAL,IDX2015,A,2021,157.0854474
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1970,70.9084346
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1971,68.84482258
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1972,65.6487108
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1973,67.62536631
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1974,73.86139379
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1975,71.15521941
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1976,72.36120193
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1977,69.67667569
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1978,65.22099362
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1979,65.78747325
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1980,66.79445958
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1981,67.70046391
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1982,58.47275477
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1983,59.390312
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1984,54.73546061
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1985,53.87537429
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1986,60.12389726
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1987,66.55068205
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1988,72.83455417
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1989,77.16091495
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1990,72.18474991
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1991,73.60931233
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1992,74.20913154
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1993,74.15757805
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1994,76.21693115
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1995,71.51630665
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1996,70.93891468
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1997,70.79018337
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1998,67.5249328
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,1999,66.3808328
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,2000,65.42373517
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,2001,66.32559486
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,2002,69.52421981
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,2003,73.42987835
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,2004,76.37782508
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,2005,79.70027113
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,2006,84.25294013
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,2007,89.91893967
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,2008,90.78947945
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,2009,87.80380512
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,2010,92.37287887
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,2011,93.7375972
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,2012,95.57201459
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,2013,95.1702994
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,2014,97.9401629
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,2015,100
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,2016,110.9157843
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,2017,120.0261811
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,2018,123.164416
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,2019,120.8661071
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,2020,119.8288827
CAN,HOUSECOST,PRICEINCOME,IDX2015,A,2021,133.5482149
CAN,HOUSECOST,PRICERENT,IDX2015,A,1970,19.8856821
CAN,HOUSECOST,PRICERENT,IDX2015,A,1971,20.57613965
CAN,HOUSECOST,PRICERENT,IDX2015,A,1972,21.969301
CAN,HOUSECOST,PRICERENT,IDX2015,A,1973,26.11818337
CAN,HOUSECOST,PRICERENT,IDX2015,A,1974,32.35614406
CAN,HOUSECOST,PRICERENT,IDX2015,A,1975,34.25724343
CAN,HOUSECOST,PRICERENT,IDX2015,A,1976,35.84694395
CAN,HOUSECOST,PRICERENT,IDX2015,A,1977,35.34186825
CAN,HOUSECOST,PRICERENT,IDX2015,A,1978,35.25791782
CAN,HOUSECOST,PRICERENT,IDX2015,A,1979,37.17721374
CAN,HOUSECOST,PRICERENT,IDX2015,A,1980,39.95402295
CAN,HOUSECOST,PRICERENT,IDX2015,A,1981,42.94232847
CAN,HOUSECOST,PRICERENT,IDX2015,A,1982,37.29018647
CAN,HOUSECOST,PRICERENT,IDX2015,A,1983,36.60424718
CAN,HOUSECOST,PRICERENT,IDX2015,A,1984,34.66385019
CAN,HOUSECOST,PRICERENT,IDX2015,A,1985,35.01499891
CAN,HOUSECOST,PRICERENT,IDX2015,A,1986,39.14532857
CAN,HOUSECOST,PRICERENT,IDX2015,A,1987,43.88123971
CAN,HOUSECOST,PRICERENT,IDX2015,A,1988,49.58642614
CAN,HOUSECOST,PRICERENT,IDX2015,A,1989,53.34451217
CAN,HOUSECOST,PRICERENT,IDX2015,A,1990,49.86071753
CAN,HOUSECOST,PRICERENT,IDX2015,A,1991,50.29887861
CAN,HOUSECOST,PRICERENT,IDX2015,A,1992,50.24113465
CAN,HOUSECOST,PRICERENT,IDX2015,A,1993,50.26076681
CAN,HOUSECOST,PRICERENT,IDX2015,A,1994,51.12166957
CAN,HOUSECOST,PRICERENT,IDX2015,A,1995,48.05149576
CAN,HOUSECOST,PRICERENT,IDX2015,A,1996,47.43103718
CAN,HOUSECOST,PRICERENT,IDX2015,A,1997,48.03208406
CAN,HOUSECOST,PRICERENT,IDX2015,A,1998,46.89990534
CAN,HOUSECOST,PRICERENT,IDX2015,A,1999,47.69889493
CAN,HOUSECOST,PRICERENT,IDX2015,A,2000,49.19597769
CAN,HOUSECOST,PRICERENT,IDX2015,A,2001,50.70170703
CAN,HOUSECOST,PRICERENT,IDX2015,A,2002,53.72164932
CAN,HOUSECOST,PRICERENT,IDX2015,A,2003,57.33495816
CAN,HOUSECOST,PRICERENT,IDX2015,A,2004,61.40857193
CAN,HOUSECOST,PRICERENT,IDX2015,A,2005,65.77609073
CAN,HOUSECOST,PRICERENT,IDX2015,A,2006,72.76728002
CAN,HOUSECOST,PRICERENT,IDX2015,A,2007,79.93667717
CAN,HOUSECOST,PRICERENT,IDX2015,A,2008,82.88164351
CAN,HOUSECOST,PRICERENT,IDX2015,A,2009,79.37195516
CAN,HOUSECOST,PRICERENT,IDX2015,A,2010,85.39756347
CAN,HOUSECOST,PRICERENT,IDX2015,A,2011,88.6485234
CAN,HOUSECOST,PRICERENT,IDX2015,A,2012,91.63659927
CAN,HOUSECOST,PRICERENT,IDX2015,A,2013,92.50018589
CAN,HOUSECOST,PRICERENT,IDX2015,A,2014,95.99819815
CAN,HOUSECOST,PRICERENT,IDX2015,A,2015,100
