FIPS,State,County,Cheapest Technology,Cost
42069,Lackawanna,Pennsylvania,Wind,85.55834563892614
42087,Mifflin,Pennsylvania,Wind,93.07217919008272
42093,Montour,Pennsylvania,Natural Gas Combined Cycle,67.42659499997438
42105,Potter,Pennsylvania,Natural Gas Combined Cycle,67.04991875580717
42113,Sullivan,Pennsylvania,Natural Gas Combined Cycle,67.84388220059654
42123,Warren,Pennsylvania,Natural Gas Combined Cycle,67.90303441055117
45005,Allendale,South Carolina,Solar PV (Utility),80.39278704231253
45009,Bamberg,South Carolina,Natural Gas Combined Cycle,64.07407386311759
45027,Clarendon,South Carolina,Natural Gas Combined Cycle,66.05194420992899
45039,Fairfield,South Carolina,Natural Gas Combined Cycle,66.8891807635842
47005,Benton,Tennessee,Solar PV (Utility),87.61303857305919
47007,Bledsoe,Tennessee,Solar PV (Utility),87.64287554894096
47013,Campbell,Tennessee,Solar PV (Utility),88.15382262687254
47027,Clay,Tennessee,Solar PV (Utility),88.76599912039046
47031,Coffee,Tennessee,Solar PV (Utility),86.85407720013225
47045,Dyer,Tennessee,Natural Gas Combined Cycle,58.413938342125974
47057,Grainger,Tennessee,Natural Gas Combined Cycle,60.65329804508124
47069,Hardeman,Tennessee,Natural Gas Combined Cycle,57.432266293914694
47081,Hickman,Tennessee,Natural Gas Combined Cycle,58.242602194381305
47093,Knox,Tennessee,Solar PV (Utility),86.08179733926441
47105,Loudon,Tennessee,Solar PV (Utility),85.9363124598554
47117,Marshall,Tennessee,Natural Gas Combined Cycle,57.89302459562563
47129,Morgan,Tennessee,Natural Gas Combined Cycle,61.19883254585895
47139,Polk,Tennessee,Solar PV (Utility),85.97896792367811
47151,Scott,Tennessee,Solar PV (Utility),88.77981760833136
47173,Union,Tennessee,Solar PV (Utility),86.75274778454593
47179,Washington,Tennessee,Natural Gas Combined Cycle,61.88070234368137
45049,Hampton,South Carolina,Natural Gas Combined Cycle,63.663378813350896
45053,Jasper,South Carolina,Solar PV (Residential),246.89222468977496
45075,Orangeburg,South Carolina,Natural Gas Combined Cycle,64.59849536233988
45081,Saluda,South Carolina,Natural Gas Combined Cycle,65.1325389159951
46003,Aurora,South Dakota,Wind,60.26308723806291
46007,Bennett,South Dakota,Wind,66.26559586019903
46017,Buffalo,South Dakota,Wind,64.38115108566664
46029,Codington,South Dakota,Wind,62.205168653513915
46035,Davison,South Dakota,Wind,60.86350810027651
46043,Douglas,South Dakota,Wind,59.765094110713704
46055,Haakon,South Dakota,Wind,65.10614522971755
46061,Hanson,South Dakota,Wind,61.87493990194778
46087,McCook,South Dakota,Wind,64.25687780382935
46095,Mellette,South Dakota,Wind,61.897585448920665
46103,Pennington,South Dakota,Wind,75.51635535707779
46111,Sanborn,South Dakota,Wind,63.92674905226322
46125,Turner,South Dakota,Wind,70.17540423807394
46137,Ziebach,South Dakota,Solar PV (Residential),261.60709736865476
40059,Harper,Oklahoma,Wind,58.5448068393136
40063,Hughes,Oklahoma,Natural Gas Combined Cycle,66.7932998833315
40073,Kingfisher,Oklahoma,Wind,63.17970936123943
40081,Lincoln,Oklahoma,Natural Gas Combined Cycle,66.01224243232049
40087,McClain,Oklahoma,Natural Gas Combined Cycle,64.72943358317596
40097,Mayes,Oklahoma,Natural Gas Combined Cycle,68.37270123169831
40109,Oklahoma,Oklahoma,Wind,65.24906405852774
40123,Pontotoc,Oklahoma,Wind,76.19995840718293
40127,Pushmataha,Oklahoma,Natural Gas Combined Cycle,66.55306748519799
40147,Washington,Oklahoma,Natural Gas Combined Cycle,67.1836947806873
40153,Woodward,Oklahoma,Wind,52.47926157625883
41017,Deschutes,Oregon,Natural Gas Combined Cycle,56.62276465005855
41031,Jefferson,Oregon,Natural Gas Combined Cycle,56.123112351458424
41037,Lake,Oregon,Natural Gas Combined Cycle,57.231888349903016
41053,Polk,Oregon,Natural Gas Combined Cycle,56.81981489733659
41069,Wheeler,Oregon,Solar PV (Utility),85.75999060456456
42005,Armstrong,Pennsylvania,Solar PV (Utility),103.22212066982462
48357,Ochiltree,Texas,Wind,56.515343235971045
48359,Oldham,Texas,Wind,59.911012939523886
48367,Parker,Texas,Solar PV (Utility),77.49080794207299
48379,Rains,Texas,Natural Gas Combined Cycle,63.41558853652009
48381,Randall,Texas,Wind,53.721694394631825
48393,Roberts,Texas,Wind,58.79085340298819
48397,Rockwall,Texas,Solar PV (Utility),81.45843666199839
48411,San Saba,Texas,Natural Gas Combined Cycle,58.45917516793935
48425,Somervell,Texas,Natural Gas Combined Cycle,57.59347606840598
48429,Stephens,Texas,Natural Gas Combined Cycle,58.027989267472734
48433,Stonewall,Texas,Wind,55.29185596457094
48445,Terry,Texas,Wind,53.907904317387775
48449,Titus,Texas,Natural Gas Combined Cycle,64.20217173714225
48459,Upshur,Texas,Natural Gas Combined Cycle,63.752595937764404
48463,Uvalde,Texas,Natural Gas Combined Cycle,59.52725486778381
48475,Ward,Texas,Solar PV (Utility),67.62781009402303
48491,Williamson,Texas,Natural Gas Combined Cycle,58.41484341988361
48497,Wise,Texas,Natural Gas Combined Cycle,57.98598456762827
48507,Zavala,Texas,Natural Gas Combined Cycle,59.659141468094894
49011,Davis,Utah,Solar PV (Utility),76.87643144855508
47185,White,Tennessee,Natural Gas Combined Cycle,59.993418595625634
47189,Wilson,Tennessee,Solar PV (Utility),89.18803527067662
48009,Archer,Texas,Natural Gas Combined Cycle,58.578665066850576
48011,Armstrong,Texas,Wind,63.98568569318187
48021,Bastrop,Texas,Natural Gas Combined Cycle,58.44399097042801
48031,Blanco,Texas,Natural Gas Combined Cycle,58.72469556918369
48047,Brooks,Texas,Natural Gas Combustion Turbine,71.53785053991594
48053,Burnet,Texas,Natural Gas Combined Cycle,58.40731921926146
48063,Camp,Texas,Natural Gas Combined Cycle,63.875930337453326
48069,Castro,Texas,Wind,54.03227759922507
48079,Cochran,Texas,Wind,53.03839134452667
48095,Concho,Texas,Natural Gas Combined Cycle,58.72122506685057
48099,Coryell,Texas,Natural Gas Combined Cycle,57.81382356918368
48103,Crane,Texas,Wind,59.43146535914758
48115,Dawson,Texas,Wind,54.94078166603193
48123,DeWitt,Texas,Natural Gas Combined Cycle,58.70430117105017
48127,Dimmit,Texas,Natural Gas Combined Cycle,59.61996206840598
48137,Edwards,Texas,Natural Gas Combined Cycle,59.304350017083884
48149,Fayette,Texas,Natural Gas Combined Cycle,58.38317987089464
48159,Franklin,Texas,Natural Gas Combined Cycle,64.10929073714225
48169,Garza,Texas,Wind,55.975459014676076
48177,Gonzales,Texas,Natural Gas Combined Cycle,58.64186522081686
48179,Gray,Texas,Wind,54.00993205225219
48185,Grimes,Texas,Natural Gas Combined Cycle,57.506048074627614
48191,Hall,Texas,Wind,64.64874319631413
48195,Hansford,Texas,Wind,56.76458979964565
48217,Hill,Texas,Natural Gas Combined Cycle,57.535697269028134
48227,Howard,Texas,Natural Gas Combined Cycle,59.017092715372925
48233,Hutchinson,Texas,Wind,60.55082489568326
48247,Jim Hogg,Texas,Natural Gas Combustion Turbine,71.65259265155561
48251,Johnson,Texas,Wind,74.2945680856777
48263,Kent,Texas,Wind,56.28544221926933
48265,Kerr,Texas,Natural Gas Combined Cycle,59.08654816793935
48275,Knox,Texas,Wind,51.8976862610181
48283,La Salle,Texas,Natural Gas Combined Cycle,59.56704491910592
48297,Live Oak,Texas,Natural Gas Combined Cycle,59.23708206996139
48303,Lubbock,Texas,Wind,52.62088040506901
48309,McLennan,Texas,Natural Gas Combined Cycle,57.626230869339224
48319,Mason,Texas,Natural Gas Combustion Turbine,70.30734821213241
48329,Midland,Texas,Wind,53.90440431738777
48339,Montgomery,Texas,Solar PV (Utility),82.63933418521148
48349,Navarro,Texas,Natural Gas Combined Cycle,57.863085869339216
48353,Nolan,Texas,Wind,55.35519260548959
51121,Montgomery,Virginia,Solar PV (Utility),90.38455128183061
51125,Nelson,Virginia,Solar PV (Utility),87.9483637956999
51141,Patrick,Virginia,Wind,80.73523319424436
51145,Powhatan,Virginia,Solar PV (Utility),89.64140839684458
51155,Pulaski,Virginia,Natural Gas Combined Cycle,76.12308613993558
51157,Rappahannock,Virginia,Wind,82.51565023391231
51173,Smyth,Virginia,Wind,75.02116222972859
51187,Warren,Virginia,Wind,91.10635222765882
51197,Wythe,Virginia,Natural Gas Combined Cycle,75.88408424257979
51510,Alexandria,Virginia,Solar PV (Residential),284.42237240577487
51530,Buena Vista,Virginia,Solar PV (Residential),262.8295826302759
51540,Charlottesville,Virginia,Solar PV (Residential),272.95821057807626
51595,Emporia,Virginia,Solar PV (Residential),270.4353409759826
51660,Harrisonburg,Virginia,Solar PV (Utility),89.27564619832202
51670,Hopewell,Virginia,Solar PV (Utility),90.85224289593948
51760,Richmond,Virginia,Solar PV (Residential),273.76135090601525
51775,Salem,Virginia,Solar PV (Residential),270.6266886731109
51820,Waynesboro,Virginia,Solar PV (Residential),264.4723128255794
53013,Columbia,Washington,Natural Gas Combined Cycle,53.400265261257495
53021,Franklin,Washington,Natural Gas Combined Cycle,53.74627600931324
55029,Door,Wisconsin,Solar PV (Residential),309.61051888728593
55033,Dunn,Wisconsin,Solar PV (Utility),101.42894665309365
55039,Fond du Lac,Wisconsin,Wind,88.93036979550608
55045,Green,Wisconsin,Wind,97.0457242088763
55063,La Crosse,Wisconsin,Wind,98.16318374541197
55069,Lincoln,Wisconsin,Solar PV (Utility),101.92407524308432
55073,Marathon,Wisconsin,Solar PV (Utility),102.01198617072973
55081,Monroe,Wisconsin,Solar PV (Utility),100.87264411133935
55095,Polk,Wisconsin,Solar PV (Utility),102.14315256219786
55103,Richland,Wisconsin,Solar PV (Utility),100.82958864751666
55115,Shawano,Wisconsin,Natural Gas Combined Cycle,78.46253288021427
55129,Washburn,Wisconsin,Solar PV (Utility),102.09949709837514
55141,Wood,Wisconsin,Solar PV (Utility),101.7776903636753
56025,Natrona,Wyoming,Natural Gas Combined Cycle,58.062024118179075
56031,Platte,Wyoming,Wind,68.76780704391788
56033,Sheridan,Wyoming,Solar PV (Utility),79.98476937996728
56045,Weston,Wyoming,Solar PV (Utility),78.05922897176816
53041,Lewis,Washington,Natural Gas Combined Cycle,55.756048202158354
53045,Mason,Washington,Natural Gas Combined Cycle,55.1501459517695
53065,Stevens,Washington,Solar PV (Utility),94.55843883292866
54001,Barbour,West Virginia,Solar PV (Utility),98.52476755285409
54007,Braxton,West Virginia,Solar PV (Utility),98.72992638402671
54013,Calhoun,West Virginia,Solar PV (Utility),98.75786335990853
54021,Gilmer,West Virginia,Solar PV (Utility),99.3561213654855
54039,Kanawha,West Virginia,Solar PV (Utility),96.97780783111844
54049,Marion,West Virginia,Solar PV (Utility),99.76493902783078
54061,Monongalia,West Virginia,Solar PV (Utility),100.02757181076701
54079,Putnam,West Virginia,Solar PV (Utility),96.39566831348236
54089,Summers,West Virginia,Natural Gas Combined Cycle,74.98274533744693
54101,Webster,West Virginia,Wind,80.89839757002741
55003,Ashland,Wisconsin,Solar PV (Utility),101.99596768278883
55005,Barron,Wisconsin,Solar PV (Utility),101.74855338779349
55007,Bayfield,Wisconsin,Solar PV (Utility),102.24508197778417
55017,Chippewa,Wisconsin,Solar PV (Utility),101.35555421338913
55025,Dane,Wisconsin,Solar PV (Utility),101.00411050280746
49029,Morgan,Utah,Solar PV (Utility),75.25757928711492
49031,Piute,Utah,Solar PV (Utility),69.59810596604484
49035,Salt Lake,Utah,Solar PV (Utility),76.38180285856438
49051,Wasatch,Utah,Natural Gas Combined Cycle,54.66728771537934
50005,Caledonia,Vermont,Wind,87.5639636952958
50019,Orleans,Vermont,Wind,86.42575861178722
51007,Amelia,Virginia,Solar PV (Utility),88.98567643950398
51017,Bath,Virginia,Solar PV (Residential),271.50682807990114
51029,Buckingham,Virginia,Natural Gas Combined Cycle,68.75566723947537
51043,Clarke,Virginia,Solar PV (Utility),94.41095395351962
51047,Culpeper,Virginia,Solar PV (Utility),92.22378076238428
51063,Floyd,Virginia,Wind,63.17800936123943
51075,Goochland,Virginia,Natural Gas Combined Cycle,69.95601463294265
51101,King William,Virginia,Natural Gas Combined Cycle,71.30726607617662
51111,Lunenburg,Virginia,Natural Gas Combined Cycle,69.27437698908652
51113,Madison,Virginia,Solar PV (Utility),91.21630509446203
1023,Choctaw,Alabama,Natural Gas Combined Cycle,57.85037844010393
1025,Clarke,Alabama,Natural Gas Combined Cycle,57.52396774025948
1029,Cleburne,Alabama,Natural Gas Combined Cycle,59.97051204041502
1031,Coffee,Alabama,Solar PV (Utility),80.13085425937629
1037,Coosa,Alabama,Natural Gas Combined Cycle,59.10416304041502
1047,Dallas,Alabama,Natural Gas Combined Cycle,58.164194740259475
1055,Etowah,Alabama,Natural Gas Combined Cycle,59.12023579002617
1059,Franklin,Alabama,Natural Gas Combined Cycle,58.65845648831521
1061,Geneva,Alabama,Natural Gas Combined Cycle,60.37413394088164
1067,Henry,Alabama,Natural Gas Combined Cycle,61.35970154119271
1071,Jackson,Alabama,Natural Gas Combined Cycle,58.305809547414356
1081,Lee,Alabama,Natural Gas Combined Cycle,60.67276394088164
1085,Lowndes,Alabama,Solar PV (Utility),81.22494085494395
1087,Macon,Alabama,Natural Gas Combined Cycle,59.98912229080387
1089,Madison,Alabama,Natural Gas Combined Cycle,57.689553297025505
5143,Washington,Arkansas,Natural Gas Combined Cycle,74.70097773247602
5147,Woodruff,Arkansas,Natural Gas Combined Cycle,60.84660687089463
6003,Alpine,California,Solar PV (Residential),242.23028087984426
6007,Butte,California,Solar PV (Utility),82.79953755256142
1093,Marion,Alabama,Natural Gas Combined Cycle,58.209205738704064
1095,Marshall,Alabama,Natural Gas Combined Cycle,58.90537883979285
1097,Mobile,Alabama,Natural Gas Combined Cycle,56.71924474025947
1101,Montgomery,Alabama,Solar PV (Utility),80.85937865642141
1117,Shelby,Alabama,Natural Gas Combined Cycle,58.9917270901817
1119,Sumter,Alabama,Natural Gas Combined Cycle,58.49884813994839
1125,Tuscaloosa,Alabama,Natural Gas Combined Cycle,58.72511618971509
1131,Wilcox,Alabama,Natural Gas Combined Cycle,58.05376739033725
1007,Bibb,Alabama,Natural Gas Combined Cycle,58.609986790026156
1011,Bullock,Alabama,Natural Gas Combined Cycle,60.241315290803875
1015,Calhoun,Alabama,Natural Gas Combined Cycle,59.66390774025948
6045,Mendocino,California,Solar PV (Utility),84.84132586428774
6049,Modoc,California,Natural Gas Combined Cycle,58.39283609640335
6051,Mono,California,Solar PV (Utility),70.78080348925792
6057,Nevada,California,Solar PV (Utility),78.13242141147268
6059,Orange,California,Solar PV (Utility),81.59010305346654
6065,Riverside,California,Natural Gas Combined Cycle,57.01264881024649
6069,San Benito,California,Natural Gas Combined Cycle,59.57344044632557
6073,San Diego,California,Solar PV (Utility),72.86474726480695
6075,San Francisco,California,Solar PV (Utility),93.82731443588355
6113,Yolo,California,Solar PV (Utility),85.3230359663375
8001,Adams,Colorado,Solar PV (Utility),73.94531537243373
8007,Archuleta,Colorado,Solar PV (Utility),67.62971009402304
8009,Baca,Colorado,Wind,60.054631768334076
8015,Chaffee,Colorado,Wind,62.744952874808874
8017,Cheyenne,Colorado,Solar PV (Utility),71.50852788630304
8021,Conejos,Colorado,Solar PV (Utility),64.43416123496543
8023,Costilla,Colorado,Solar PV (Utility),65.10611168024693
8029,Delta,Colorado,Solar PV (Utility),70.92558836866695
8037,Eagle,Colorado,Solar PV (Utility),71.21655812748499
8043,Fremont,Colorado,Solar PV (Utility),66.8705487210961
6081,San Mateo,California,Solar PV (Utility),91.71193368445272
6083,Santa Barbara,California,Natural Gas Combined Cycle,58.43453859873645
6087,Santa Cruz,California,Natural Gas Combined Cycle,60.01848164383692
6095,Solano,California,Solar PV (Utility),85.98096792367812
6101,Sutter,California,Solar PV (Utility),86.29957465837796
6103,Tehama,California,Natural Gas Combined Cycle,57.952118450991804
6109,Tuolumne,California,Solar PV (Utility),75.7830448529874
6009,Calaveras,California,Solar PV (Utility),79.91147694026274
6013,Contra Costa,California,Solar PV (Utility),86.31529314631887
6015,Del Norte,California,Solar PV (Utility),91.31823451004836
13149,Heard,Georgia,Natural Gas Combined Cycle,59.5918566407261
20059,Franklin,Kansas,Wind,64.73402538420567
6025,Imperial,California,Solar PV (Utility),68.56299332224077
6029,Kern,California,Solar PV (Utility),73.53679771008845
6031,Kings,California,Solar PV (Utility),82.11336861933898
6039,Madera,California,Solar PV (Utility),77.84105165265463
13067,Cobb,Georgia,Solar PV (Residential),254.53713257490733
13069,Coffee,Georgia,Natural Gas Combined Cycle,62.10735744010394
13073,Columbia,Georgia,Natural Gas Combined Cycle,60.83901473870406
13077,Coweta,Georgia,Natural Gas Combined Cycle,59.63901599064833
13081,Crisp,Georgia,Natural Gas Combined Cycle,62.17273519127049
13087,Decatur,Georgia,Natural Gas Combined Cycle,63.18225684134826
13093,Dooly,Georgia,Natural Gas Combined Cycle,62.67293719127049
13095,Dougherty,Georgia,Natural Gas Combined Cycle,62.69562984134826
13101,Echols,Georgia,Solar PV (Residential),246.7398265320723
13103,Effingham,Georgia,Solar PV (Utility),80.1452727473172
13109,Evans,Georgia,Solar PV (Utility),79.83948450055824
13115,Floyd,Georgia,Natural Gas Combined Cycle,60.526446790026164
13119,Franklin,Georgia,Solar PV (Utility),80.1601912352581
8061,Kiowa,Colorado,Solar PV (Utility),71.12884719983958
8063,Kit Carson,Colorado,Wind,66.38706914203632
8069,Larimer,Colorado,Wind,61.99931318378509
12089,Nassau,Florida,Natural Gas Combined Cycle,67.39684725969568
12091,Okaloosa,Florida,Natural Gas Combined Cycle,59.2884776407261
12097,Osceola,Florida,Solar PV (Residential),244.44695416653263
12099,Palm Beach,Florida,Natural Gas Combined Cycle,69.59978135611824
12101,Pasco,Florida,Solar PV (Utility),77.73912223706832
12107,Putnam,Florida,Natural Gas Combined Cycle,68.75525870915129
12109,St. Johns,Florida,Solar PV (Residential),247.8480631754165
12113,Santa Rosa,Florida,Natural Gas Combined Cycle,58.649858990648326
12115,Sarasota,Florida,Solar PV (Utility),75.46343811828756
12117,Seminole,Florida,Solar PV (Residential),247.00767330805198
12127,Volusia,Florida,Solar PV (Utility),79.06450463969043
12131,Walton,Florida,Natural Gas Combined Cycle,60.22761929080387
13003,Atkinson,Georgia,Solar PV (Utility),79.575951717622
13005,Bacon,Georgia,Natural Gas Combined Cycle,62.259746589403996
13009,Baldwin,Georgia,Solar PV (Utility),79.89665845232184
13015,Bartow,Georgia,Solar PV (Utility),83.47198799784292
13023,Bleckley,Georgia,Natural Gas Combined Cycle,61.89224769049279
13025,Brantley,Georgia,Solar PV (Residential),247.39076870230858
13031,Bulloch,Georgia,Natural Gas Combined Cycle,60.16515233745974
13037,Calhoun,Georgia,Solar PV (Utility),79.18255254321764
13049,Charlton,Georgia,Solar PV (Utility),80.20414669908081
13053,Chattahoochee,Georgia,Natural Gas Combined Cycle,61.943358541192715
13057,Cherokee,Georgia,Solar PV (Utility),82.74126360079781
13063,Clayton,Georgia,Solar PV (Utility),81.74870642081646
9013,Tolland,Connecticut,Solar PV (Utility),106.9132981188729
10005,Sussex,Delaware,Natural Gas Combined Cycle,68.53823418815327
12003,Baker,Florida,Solar PV (Utility),80.52335343378066
12005,Bay,Florida,Natural Gas Combined Cycle,61.31209794088164
12011,Broward,Florida,Natural Gas Combined Cycle,69.38644135611824
